3.000000000000000000e+00,0.000000000000000000e+00,1.047197551196597631e+00,3.141592653589793116e+00,5.235987755982988157e-01,7.853981633974482790e-01
2.584649023810358326e+00,-6.226483151925241710e-01,2.014874934275404872e+00,1.817924664321191042e+00,2.976737323806825652e-01,1.587775576824845825e+00
2.556807971328348472e+00,-6.996355312304064489e-01,1.764801891640744413e+00,2.049120479043970544e+00,5.848761282367812564e-01,1.600531302937476363e+00
2.586336684106624872e+00,-6.617933160432579731e-01,1.740502440556953134e+00,2.061658090676905530e+00,5.550428890828549289e-01,1.572264428604730258e+00
2.586189022036015750e+00,-6.620847554835491700e-01,1.739635357596333254e+00,2.064042850285358277e+00,5.554031572331428190e-01,1.570795483799005687e+00
