0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,6.430933503268233950e-04,-7.184203219812853800e-04,7.532697165446222893e-05,-4.696886008246931657e-23,-2.400081846486217876e-19
-4.107163409375148719e-08,1.929280050980470510e-03,-2.155260965943856140e-03,2.259671407470037463e-04,-4.107163409375161292e-08,1.377421638236901346e-08
-2.875014091662521620e-07,3.858558853825272417e-03,-4.310517718888799005e-03,4.518624455950239101e-04,-2.875014091662523209e-07,9.641946850428354169e-08
-1.026789857113855848e-06,6.430921781112073493e-03,-7.184164220637988610e-03,7.528980854129493916e-04,-1.026789857113856060e-06,3.443541129673653829e-07
-2.669646052263113003e-06,9.646343832365820298e-03,-1.077611854552909532e-02,1.128879401285803798e-03,-2.669646052263093097e-06,8.953118774743476826e-07
-5.749969364016756263e-06,1.350476788341348905e-02,-1.508619431108474893e-02,1.579498105261229780e-03,-5.749969364016403050e-06,1.928322410031183523e-06
-1.092480590881306506e-05,1.800608478909080865e-02,-2.011403634786646313e-02,2.104287892577294018e-03,-1.092480590880944823e-05,3.663666198325302324e-06
-1.897426279752680050e-05,2.315010871617064619e-02,-2.585904100959257948e-02,2.702569506039390231e-03,-1.897426279750557724e-05,6.362787382266441473e-06
-3.080135899455271154e-05,2.893654775776124261e-02,-3.232026127667907839e-02,3.373385374998161441e-03,-3.080135899444736097e-05,1.032814391821993520e-05
-4.743178749629210777e-05,3.536496991718929284e-02,-3.949629691682677440e-02,4.115424029011219981e-03,-4.743178749585163031e-05,1.590297062008942018e-05
-7.001355972409900119e-05,4.243476460038088371e-02,-4.738517011976178112e-02,4.926934592463247733e-03,-7.001355972251395183e-05,2.347092689535142367e-05
-9.981649968233226224e-05,5.014509982282499417e-02,-5.598418722544643705e-02,5.805631804905109911e-03,-9.981649967729608894e-05,3.345559764542278564e-05
-1.382315527808652153e-04,5.849487542168103904e-02,-6.528978742027205517e-02,6.748592185405969529e-03,-1.382315527664312047e-04,4.631981298178803827e-05
-1.867698725417477979e-04,6.748267266605738335e-02,-7.529737958605794979e-02,7.752142169130069385e-03,-1.867698725038008031e-04,6.256475033622803871e-05
-2.470616480302649455e-04,7.710670077849834936e-02,-8.600116885132715050e-02,8.811739290054973819e-03,-2.470616479375506436e-04,8.272878146872966374e-05
-3.208546361399056460e-04,8.736474101649131796e-02,-9.739397480870787271e-02,9.921847762136929219e-03,-3.208546359272032317e-04,1.073860270860183019e-04
-4.100123662090228677e-04,9.825408911090571795e-02,-1.094670438170987081e-01,1.107581011610923524e-02,-4.100123657470255110e-04,1.371445835823292033e-04
-5.165119902386047530e-04,1.097714970133288614e-01,-1.222098582875646017e-01,1.226571687067063397e-02,-5.165119892821600856e-04,1.726443901066167241e-04
-6.424417605563493422e-04,1.219131150587636908e-01,-1.356099463368012625e-01,1.348227654131129230e-02,-6.424417586586403557e-04,2.145547100235248848e-04
-7.899981283820067205e-04,1.346744357944175408e-01,-1.496526956541158193e-01,1.471468859960184394e-02,-7.899981247567098262e-04,2.635712090830694219e-04
-9.614824714971742514e-04,1.480502408476556120e-01,-1.643211758340662465e-01,1.595052226885188690e-02,-9.614824648032653694e-04,3.204126233571460199e-04
-1.159297477011043617e-03,1.620345522933978322e-01,-1.795959737394163536e-01,1.717560425411743252e-02,-1.159297465025355351e-03,3.858170232048669518e-04
-1.385943225687314697e-03,1.766205900193448253e-01,-1.954550466377043827e-01,1.837391862959138547e-02,-1.385943204817771625e-03,4.605376949719294636e-04
-1.644013046804824931e-03,1.918007365628742189e-01,-2.118735978600432557e-01,1.952752211898771406e-02,-1.644013011382097246e-03,5.453386793714350058e-04
-1.936189236098665627e-03,2.075665107945568466e-01,-2.288239795280803124e-01,2.061647788231678671e-02,-1.936189177365373959e-03,6.409900238592781876e-04
-2.265238752703118731e-03,2.239085516418023725e-01,-2.462756264590334476e-01,2.161881064923515394e-02,-2.265238657397329429e-03,7.482628249023695827e-04
-2.634009032682305303e-03,2.408166127791151745e-01,-2.641950246781175071e-01,2.251048560780806798e-02,-2.634008881085525468e-03,8.679241537461134491e-04
-3.045424075035026937e-03,2.582795688623621966e-01,-2.825457170493388959e-01,2.326541287258589510e-02,-3.045423838323976437e-03,1.000731974897908641e-03
-3.502480969340396235e-03,2.762854334643812804e-01,-3.012883474072822754e-01,2.385547863527529011e-02,-3.502480606046237156e-03,1.147430178809010848e-03
-4.008247040981798189e-03,2.948213883969227900e-01,-3.203807432833698510e-01,2.425060327662700507e-02,-4.008246492320104853e-03,1.308743858005622079e-03
-4.565857789008215956e-03,3.138738236049622987e-01,-3.397780359389256377e-01,2.441882583353996439e-02,-4.565856972797590826e-03,1.485374958263920714e-03
-5.178515782537366358e-03,3.334283863246244040e-01,-3.594328150278596201e-01,2.432641332422981473e-02,-5.178514585374145371e-03,1.677998432761364494e-03
-5.849490664184876960e-03,3.534700377385754932e-01,-3.792953139051626343e-01,2.393799259477613975e-02,-5.849488931485681033e-03,1.887259017325810563e-03
-6.582120384022939648e-03,3.739831149752737005e-01,-3.993136204636575370e-01,2.321670161959107567e-02,-6.582117907485692671e-03,2.113768729289782020e-03
-7.379813756407193649e-03,3.949513960092214115e-01,-4.194339074998491013e-01,2.212435661646061993e-02,-7.379810258374366709e-03,2.358105171862287953e-03
-8.246054396605142014e-03,4.163581648494335541e-01,-4.396006760401991453e-01,2.062163096142975022e-02,-8.246049510739882765e-03,2.620810701585994489e-03
-9.184406056847128560e-03,4.381862743642937486e-01,-4.597570048359194694e-01,1.866824173102570039e-02,-9.184399304452996876e-03,2.902392489870787764e-03
-1.019851934470651297e-02,4.604182041838255635e-01,-4.798447993626117070e-01,1.622313976166706029e-02,-1.019851010593379216e-02,3.203323482432222750e-03
-1.129213977304244221e-02,4.830361113358205283e-01,-4.998050341172934341e-01,1.324469938282763111e-02,-1.129212725212734060e-02,3.524044234319737273e-03
-1.246911706227922176e-02,5.060218715920242749e-01,-5.195779827411525220e-01,9.690904420027530303e-03,-1.246910024585513518e-02,3.864965574499205740e-03
-1.373341559429536521e-02,5.293571099000502489e-01,-5.391034314449751896e-01,5.519527632772921501e-03,-1.373339320169605221e-02,4.226472033735917053e-03
-1.508912590388347685e-02,5.530232187277765998e-01,-5.583208722984671635e-01,6.883014014368738637e-04,-1.508909632822417676e-02,4.608925953482436930e-03
-1.654047708932468788e-02,5.770013636212094621e-01,-5.771696740855492003e-01,-4.844921845095601434e-03,-1.654043832799651989e-02,5.012672181858461584e-03
-1.809185002833890721e-02,6.012724757480082394e-01,-5.955892295516524992e-01,-1.112202030961076220e-02,-1.809179960138112067e-02,5.438043255462305867e-03
-1.974779129941062195e-02,6.258172316452863537e-01,-6.135190789139591816e-01,-1.818446486167483306e-02,-1.974772615403104503e-02,5.885364962185539277e-03
-2.151302773092336057e-02,6.506160207957593089e-01,-6.308990104243986652e-01,-2.607319216151052221e-02,-2.151294413021555274e-02,6.354962179677427041e-03
-2.339248153127537061e-02,6.756489020106772880e-01,-6.476691395374795102e-01,-3.482848820099959664e-02,-2.339237492492665660e-02,6.847164885743072839e-03
-2.539128599188007068e-02,7.008955498968502118e-01,-6.637699688262052033e-01,-4.448988130165817956e-02,-2.539115086637206212e-02,7.362314239828799192e-03
-2.751480180154899577e-02,7.263351929289449949e-01,-6.791424312089325843e-01,-5.509604343796267734e-02,-2.751463150701455307e-02,7.900768637954679388e-03
-2.976863406534622017e-02,7.519465448413780173e-01,-6.937279193089085361e-01,-6.668469869265934713e-02,-2.976842061585559251e-02,8.462909646198713692e-03
-3.215865018402851855e-02,7.777077312033324752e-01,-7.074683038852898065e-01,-7.929253768590044382e-02,-3.215838402762268705e-02,9.049147719459723141e-03
-3.469099882239035787e-02,8.035962131538290087e-01,-7.203059442737416163e-01,-9.295513693585662207e-02,-3.469066857664888232e-02,9.659927612225956139e-03
-3.737213027724630571e-02,8.295887103598410528e-01,-7.321836936827630371e-01,-1.077068822864987313e-01,-3.737172242555489993e-02,1.029573338611597909e-02
-4.020881864966942276e-02,8.556611253272020656e-01,-7.430449020357580148e-01,-1.235808957593726720e-01,-4.020831719262051018e-02,1.095709291485305430e-02
-4.320818633289325722e-02,8.817884712486139254e-01,-7.528334188548306827e-01,-1.406089654312668857e-01,-4.320757238838716235e-02,1.164458178103251751e-02
-4.637773144849140911e-02,9.079448056213526019e-01,-7.614935984751211029e-01,-1.588214781899820183e-01,-4.637698279307780891e-02,1.235882645059801187e-02
-4.972535900057480085e-02,9.341031719140356904e-01,-7.689703096813965688e-01,-1.782473554577564956e-01,-4.972444954334784284e-02,1.310050660048480385e-02
-5.325941667217801850e-02,9.602355516107982103e-01,-7.752089516934943525e-01,-1.989139921784213172e-01,-5.325831585106872990e-02,1.387035646258063734e-02
-5.698873636088298833e-02,9.863128290155205313e-01,-7.801554783153771266e-01,-2.208471995221721884e-01,-5.698740844942450090e-02,1.466916503315430706e-02
-6.092268274279850210e-02,1.012304771261277381e+00,-7.837564320256633632e-01,-2.440711518525661150e-01,-6.092108605330352061e-02,1.549777498131253532e-02
-6.507121036542896919e-02,1.038180026044257742e+00,-7.859589898486001314e-01,-2.686083385045070493e-01,-6.506929633193027362e-02,1.635708007286060597e-02
-6.944493099999543562e-02,1.063906139691412900e+00,-7.867110230292474471e-01,-2.944795208184479152e-01,-6.944264312115305815e-02,1.724802090698355356e-02
-7.405519323036369173e-02,1.089449598283148024e+00,-7.859611728746820347e-01,-3.217036946414108534e-01,-7.405246584870785187e-02,1.817157874201333345e-02
-7.891417651481325013e-02,1.114775894694980396e+00,-7.836589456488346483e-01,-3.502980581135189952e-01,-7.891093340401197920e-02,1.912876716246875164e-02
-8.403500222120825758e-02,1.139849624606716016e+00,-7.797548301625913947e-01,-3.802779839801173623e-01,-8.403115494733029434e-02,2.012062131142473842e-02
-8.943186439343218941e-02,1.164634614769066046e+00,-7.742004427298424529e-01,-4.116569948713840188e-01,-8.942731040918916463e-02,2.114818437850819396e-02
-9.512018323686324828e-02,1.189094087133517164e+00,-7.669487055169980083e-01,-4.444467389375482136e-01,-9.511480365928694225e-02,2.221249099235997337e-02
-1.011167844797981330e-01,1.213190862861511787e+00,-7.579540660547064990e-01,-4.786569618802368753e-01,-1.011104414914220234e-01,2.331454711470351548e-02
-1.074401078216778438e-01,1.236887610752890998e+00,-7.471727678616190138e-01,-5.142954697411821208e-01,-1.074326416226929343e-01,2.445530596831948372e-02
-1.141104475296328968e-01,1.260147145284949310e+00,-7.345631847957183602e-01,-5.513680747659527315e-01,-1.141016727533002151e-01,2.563563945027629021e-02
-1.211502277503889169e-01,1.282932780231845538e+00,-7.200862349150042307e-01,-5.898785142344529220e-01,-1.211399292358579655e-01,2.685630438226246919e-02
-1.285843140379393512e-01,1.305208744709454471e+00,-7.037058932528048594e-01,-6.298283293543562866e-01,-1.285722418332830297e-01,2.811790283095952706e-02
-1.364403605978174172e-01,1.326940669378653181e+00,-6.853898268393981974e-01,-6.712166882194082751e-01,-1.364262240415343441e-01,2.942083559571267645e-02
-1.447491892475716302e-01,1.348096151262113684e+00,-6.651101791825868581e-01,-7.140401336161386059e-01,-1.447326499495231178e-01,3.076524781759505320e-02
-1.535451902026815363e-01,1.368645405852318531e+00,-6.428445345821927059e-01,-7.582922334697357325e-01,-1.535258537168961435e-01,3.215096553454782624e-02
-1.628667251509107183e-01,1.388562014331316430e+00,-6.185770939013767178e-01,-8.039631095874030242e-01,-1.628441311061561425e-01,3.357742193331027247e-02
-1.727564976097830385e-01,1.407823770828142029e+00,-5.923000907477030674e-01,-8.510388201650357365e-01,-1.727301080456281890e-01,3.504357210596647371e-02
-1.832618312322010778e-01,1.426413628201140149e+00,-5.640154672354733556e-01,-8.995005750117275323e-01,-1.832310168900928293e-01,3.654779543726449642e-02
-1.944347592521659673e-01,1.444320728597658032e+00,-5.337368067769348023e-01,-9.493237722786123101e-01,-1.943987836130883495e-01,3.808778554281024020e-02
-2.063317720417714440e-01,1.461541483865423929e+00,-5.014914808405246394e-01,-1.000476865468370002e+00,-2.062897730182133293e-01,3.966042928575078119e-02
-2.190129884404021232e-01,1.478080636811761384e+00,-4.673228985462846152e-01,-1.052920104621091202e+00,-2.189639578747632487e-01,4.126167932458361942e-02
-2.325404053378280766e-01,1.493952183312078352e+00,-4.312926430447627801e-01,-1.106604251275653761e+00,-2.324831669135669077e-01,4.288642957839574471e-02
-2.469747417808535461e-01,1.509179965531804779e+00,-3.934821314586497976e-01,-1.161469446785871051e+00,-2.469079287288252211e-01,4.452841075066227977e-02
-2.623702521915839969e-01,1.523797663536874847e+00,-3.539932545481787041e-01,-1.217444514468286387e+00,-2.622922874029204321e-01,4.618013426342539723e-02
-2.787668062152296455e-01,1.537847838730391548e+00,-3.129472805788098277e-01,-1.274447077361214431e+00,-2.786758891516203374e-01,4.783292727635958530e-02
-2.961786661980658764e-01,1.551379671218654277e+00,-2.704812498775981955e-01,-1.332384922244439052e+00,-2.960727732549037761e-01,4.947711592126649571e-02
-3.145799839511935758e-01,1.564445180215142006e+00,-2.267413342383309549e-01,-1.391158938100265141e+00,-3.144568912026600715e-01,5.110242025874846966e-02
-3.338883822420313785e-01,1.577094146019555110e+00,-1.818734432101962173e-01,-1.450667569026308001e+00,-3.337457205641809477e-01,5.269860703285486614e-02
-3.539501872989385123e-01,1.589368732121016814e+00,-1.360128822693528750e-01,-1.510811958009247613e+00,-3.537855376257086348e-01,5.425638433803499361e-02
-3.745333485866254586e-01,1.601299763534186571e+00,-8.927679470413382723e-02,-1.571499960101711002e+00,-3.743443771795985642e-01,5.576840533213893447e-02
-3.953350783442694527e-01,1.612907148400434254e+00,-4.176428027439856722e-02,-1.632646551740116747e+00,-3.951196980166550854e-01,5.723010661342874117e-02
-4.160083838256154465e-01,1.624206142889184079e+00,6.432304325409608781e-03,-1.694168774880801864e+00,-4.157649113810524821e-01,5.864003484708318892e-02
-4.362042376180119141e-01,1.635218682131665213e+00,5.520613211574767337e-02,-1.755975709811573360e+00,-4.359315096896861919e-01,5.999942834872509789e-02
-4.556176341390233975e-01,1.645985951494279620e+00,1.044121185431273469e-01,-1.817957074281430607e+00,-4.553150516124810365e-01,6.131113059753474231e-02
-4.740225667479470717e-01,1.656577020523488430e+00,1.538507766674371835e-01,-1.879975617041805380e+00,-4.736900607498913951e-01,6.257824217816064516e-02
-4.912862084648829675e-01,1.667090027272716490e+00,2.032668157838987411e-01,-1.941866987997968419e+00,-4.909241460345253882e-01,6.380302074191679385e-02
-5.073624294999674600e-01,1.677645916015674477e+00,2.523626022829326132e-01,-2.003447207167071920e+00,-5.069714908710761803e-01,6.498634785099877131e-02
-5.222722559266611553e-01,1.688377611729796390e+00,3.008207037530762351e-01,-2.064524754629953218e+00,-5.218533137609980832e-01,6.612776950632270889e-02
-5.360804951649260630e-01,1.699418319690533696e+00,3.483279708242235650e-01,-2.124913316383953976e+00,-5.356345149440867592e-01,6.722590133088778008e-02
-5.488750579716757949e-01,1.710891719438581982e+00,3.945954180410706780e-01,-2.184442135407102636e+00,-5.484030264295589596e-01,6.827894735641244772e-02
-5.607517646124423605e-01,1.722905321143104018e+00,4.393712663084896608e-01,-2.242962564313263574e+00,-5.602546445415435006e-01,6.928515500529447424e-02
-5.718047154357190909e-01,1.735547026814153959e+00,4.824471039855797727e-01,-2.300350824867732236e+00,-5.712834212548456581e-01,7.024312865727426469e-02
-5.821210489403251254e-01,1.748884270014516851e+00,5.236585683532565261e-01,-2.356507777454662111e+00,-5.815764367352338482e-01,7.115199739402942869e-02
-5.917786697448518263e-01,1.762964908919700591e+00,5.628823858379106149e-01,-2.411356747162443526e+00,-5.912115364386721916e-01,7.201146823274143238e-02
-6.008457631828000300e-01,1.777819123305944604e+00,6.000314394178350996e-01,-2.464840354760354124e+00,-6.002568509072853109e-01,7.282180444813464437e-02
-6.093812665601889833e-01,1.793461750614929962e+00,6.350491137162935784e-01,-2.516917059420574532e+00,-6.087712696010004754e-01,7.358376295388957544e-02
-6.174357772006631162e-01,1.809894689833303705e+00,6.679037267307392778e-01,-2.567557863935603812e+00,-6.168053498839509707e-01,7.429851479528508384e-02
-6.250525999047084058e-01,1.827109159949423356e+00,6.985834957249196231e-01,-2.616743423317188011e+00,-6.244023644744340906e-01,7.496756352398627199e-02
-6.322687786742583471e-01,1.845087711392926710e+00,7.270922302475348875e-01,-2.664461650340736565e+00,-6.315993326454932832e-01,7.559266929535712887e-02
-6.391160413002416885e-01,1.863805959370957721e+00,7.534457862672542250e-01,-2.710705820517622655e+00,-6.384279640374186382e-01,7.617578202388401720e-02
-6.456216313585538824e-01,1.883234047795762089e+00,7.776692279861796564e-01,-2.755473130014898242e+00,-6.449154897802109598e-01,7.671898432485362018e-02
-6.518090255118197396e-01,1.903337871747234011e+00,7.997946040923390454e-01,-2.798763639009681281e+00,-6.510853789079951159e-01,7.722444364683904439e-02
-6.576985446525557277e-01,1.924080093146609993e+00,8.198592341389434601e-01,-2.840579528625473582e+00,-6.569579486459141693e-01,7.769437245848387352e-02
-6.633078713050100106e-01,1.945420984115506347e+00,8.379044052545568944e-01,-2.880924604150626678e+00,-6.625508810094522527e-01,7.813099524423020026e-02
-6.686524862293338201e-01,1.967319128923987970e+00,8.539743911598186576e-01,-2.919803985768396171e+00,-6.678796586705102456e-01,7.853652116543309580e-02
-6.737460361976075340e-01,1.989732010607119905e+00,8.681157196189241976e-01,-2.957223937691206839e+00,-6.729579320642110618e-01,7.891312142644749117e-02
-6.786006434009800303e-01,2.012616503409282220e+00,8.803766283822569427e-01,-2.993191795900026708e+00,-6.777978281970132857e-01,7.926291058039479365e-02
-6.832271653717794102e-01,2.035929287766701012e+00,8.908066621577501731e-01,-3.027715962971678554e+00,-6.824102100397199111e-01,7.958793118330868832e-02
-6.876354128709739610e-01,2.059627200785219436e+00,8.994563737477047072e-01,-3.060805945519099236e+00,-6.868048939545883247e-01,7.989014134574984327e-02
-6.918343319711479644e-01,2.083667532149485080e+00,9.063771011845883629e-01,-3.092472415593425339e+00,-6.909908313848834860e-01,8.017140483627327452e-02
-6.958321555635929023e-01,2.108008273055593129e+00,9.116207996681047199e-01,-3.122727282128175741e+00,-6.949762600330621209e-01,8.043348346513060076e-02
-6.996365287116267373e-01,2.132608323996685762e+00,9.152399125928606383e-01,-3.151583762304114966e+00,-6.987688289466891245e-01,8.067803152519022192e-02
-7.032546116273602488e-01,2.157427665944967821e+00,9.172872702159635683e-01,-3.179056445735852776e+00,-7.023757012856924886e-01,8.090659209653240647e-02
-7.066931635318099980e-01,2.182427498563755730e+00,9.178160077801862382e-01,-3.205161346767752661e+00,-7.058036380266702325e-01,8.112059503730013887e-02
-7.099586102382036135e-01,2.207570348460818010e+00,9.168794973817984140e-01,-3.229915942035062049e+00,-7.090590654394071102e-01,8.132135649105480535e-02
-7.130570979505223006e-01,2.232820150084517952e+00,9.145312897194749491e-01,-3.253339191892723914e+00,-7.121481288225631756e-01,8.151007974398528921e-02
-7.159945354742557333e-01,2.258142301606086644e+00,9.108250632171078776e-01,-3.275451545416800059e+00,-7.150767346901606425e-01,8.168785726674983316e-02
-7.187766267795079322e-01,2.283503697976460245e+00,9.058145789870692965e-01,-3.296274929504320994e+00,-7.178505833435413486e-01,8.185567377750364859e-02
-7.214088956277696640e-01,2.308872743257380566e+00,8.995536407772277698e-01,-3.315832723187101205e+00,-7.204751935346678238e-01,8.201441016603037981e-02
-7.238967037660564152e-01,2.334219344276295072e+00,8.920960594923664777e-01,-3.334149718674702001e+00,-7.229559207191853520e-01,8.216484812449020847e-02
-7.262452640014906979e-01,2.359514887623208601e+00,8.834956221515953834e-01,-3.351252070885176515e+00,-7.252979702073195645e-01,8.230767533828609039e-02
-7.284596492934267697e-01,2.384732201981649258e+00,8.738060652793999683e-01,-3.367167237337808317e+00,-7.275064063450740193e-01,8.244349110076011622e-02
-7.305447988377339330e-01,2.409845507756837257e+00,8.630810527615985217e-01,-3.381923910293745728e+00,-7.295861586961555068e-01,8.257281222746923333e-02
-7.325055219684646346e-01,2.434830355927378953e+00,8.513741581541076631e-01,-3.395551942958752178e+00,-7.315420260461483748e-01,8.269607915913576579e-02
-7.343465005657562328e-01,2.459663558000431127e+00,8.387388513320270800e-01,-3.408082271424994314e+00,-7.333786789145939622e-01,8.281366215645531714e-02
-7.360722905354623036e-01,2.484323108894360033e+00,8.252284892249736048e-01,-3.419546833841300426e+00,-7.351006611377876032e-01,8.292586750421750141e-02
-7.376873228155872431e-01,2.508788104508631989e+00,8.108963102145971824e-01,-3.429978488077182863e+00,-7.367123909751811528e-01,8.303294365614428962e-02
-7.391959042668327928e-01,2.533038655669874295e+00,7.957954315823627667e-01,-3.439410928897121078e+00,-7.382181620949817002e-01,8.313508726504273416e-02
-7.406022187189640338e-01,2.557055800067612683e+00,7.799788491991184181e-01,-3.447878605398823293e+00,-7.396221447093693779e-01,8.323244905495395807e-02
-7.419103283705554830e-01,2.580821413714857293e+00,7.634994384510167542e-01,-3.455416639202116613e+00,-7.409283870560005036e-01,8.332513950269704317e-02
-7.431241756761144401e-01,2.604318123388581263e+00,7.464099552070440069e-01,-3.462060743612713321e+00,-7.421408173592427548e-01,8.341323430537878059e-02
-7.442475858005946909e-01,2.627529221423623884e+00,7.287630354599113902e-01,-3.467847143735728110e+00,-7.432632463509072362e-01,8.349677961796957149e-02
-7.452842696758495977e-01,2.650438584150241361e+00,7.106111921229836259e-01,-3.472812497285565403e+00,-7.442993703850325771e-01,8.357579705090291411e-02
-7.462378276555693413e-01,2.673030595179017865e+00,6.920068073504763717e-01,-3.476993815639483731e+00,-7.452527751434903092e-01,8.365028842187233193e-02
-7.471117537336937620e-01,2.695290074644999923e+00,6.730021186761959706e-01,-3.480428384519432594e+00,-7.461269398977993239e-01,8.372024025866033059e-02
-7.479094402652715079e-01,2.717202215422726219e+00,6.536491972478795098e-01,-3.483153683568096959e+00,-7.469252422666650126e-01,8.378562805106992695e-02
-7.486341831074894149e-01,2.738752527211884225e+00,6.339999164800345088e-01,-3.485207304017481356e+00,-7.476509633876202710e-01,8.384642025001468046e-02
-7.492891870814997191e-01,2.759926789265930491e+00,6.141059095677432467e-01,-3.486626863638058627e+00,-7.483072934041338220e-01,8.390258201076988831e-02
-7.498775716423115023e-01,2.780711012389718739e+00,5.940185145053640259e-01,-3.487449918208524569e+00,-7.488973371562477332e-01,8.395407867554341430e-02
-7.504023766341234580e-01,2.801091410664141801e+00,5.737887055429995442e-01,-3.487713868863647093e+00,-7.494241199529545483e-01,8.400087898816820109e-02
-7.508665680019886990e-01,2.821054383164439461e+00,5.534670103917556094e-01,-3.487455864861130017e+00,-7.498905932980465261e-01,8.404295803115438557e-02
-7.512730433276603170e-01,2.840586505724220778e+00,5.331034129528265941e-01,-3.486712701555044092e+00,-7.502996404381216955e-01,8.408029987288723195e-02
-7.516246370580307312e-01,2.859674532561742755e+00,5.127472418857770275e-01,-3.485520713666454107e+00,-7.506540816019648954e-01,8.411289991074313854e-02
-7.519241252989270485e-01,2.878305407333436872e+00,4.924470459314808646e-01,-3.483915664290137215e+00,-7.509566788048230856e-01,8.414076689463149961e-02
-7.521742300553350136e-01,2.896466282919669233e+00,4.722504575412456163e-01,-3.481932630453973943e+00,-7.512101400993330680e-01,8.416392461523317103e-02
-7.523776228114503750e-01,2.914144548989457739e+00,4.522040470051094663e-01,-3.479605886434571360e+00,-7.514171231670997431e-01,8.418241324222013044e-02
-7.525369273602178222e-01,2.931327866146642869e+00,4.323531698831571957e-01,-3.476968786405473466e+00,-7.515802381610805494e-01,8.419629030014695592e-02
-7.526547218118935234e-01,2.948004205243548448e+00,4.127418110847456689e-01,-3.474053648327381616e+00,-7.517020497286899250e-01,8.420563127354699362e-02
-7.527335397341093914e-01,2.964161890273407707e+00,3.934124293723910704e-01,-3.470891641257573657e+00,-7.517850781683511618e-01,8.421052983797100433e-02
-7.527758704010956148e-01,2.979789643132692234e+00,3.744058063537775149e-01,-3.467512678434713447e+00,-7.518317996972728734e-01,8.421109772008185390e-02
-7.527841581561013351e-01,2.994876628489503201e+00,3.557609041380882520e-01,-3.463945318566639564e+00,-7.518446458344759664e-01,8.420746419715817443e-02
-7.527608009174118209e-01,3.009412497011152432e+00,3.375147357533750947e-01,-3.460216677700323373e+00,-7.518260019293333540e-01,8.419977525406062424e-02
-7.527081478834032335e-01,3.023387425295115616e+00,3.197022521448720789e-01,-3.456352353881242845e+00,-7.517782048908140391e-01,8.418819242341023246e-02
-7.526284965145256800e-01,3.036792151009617857e+00,3.023562491093941262e-01,-3.452376366519366524e+00,-7.517035401949800910e-01,8.417289134192840194e-02
-7.525240888888248270e-01,3.049618001974902182e+00,2.855072968918703769e-01,-3.448311111985356892e+00,-7.516042382669300137e-01,8.415406006212287904e-02
-7.523971075417029697e-01,3.061856918190898114e+00,2.691836944127082853e-01,-3.444177336486051733e+00,-7.514824703474275447e-01,8.413189716336828827e-02
-7.522496709095096712e-01,3.073501466125225345e+00,2.534114492543405039e-01,-3.439994126741243274e+00,-7.513403439633217218e-01,8.410660970962241523e-02
-7.520838285000239765e-01,3.084544844898998939e+00,2.382142836622159476e-01,-3.435778918436021456e+00,-7.511798981243397177e-01,8.407841110236602411e-02
-7.519015559111058566e-01,3.094980884328217829e+00,2.236136659602312449e-01,-3.431547521886545660e+00,-7.510030983670799021e-01,8.404751887682314349e-02
-7.517047498122574334e-01,3.104804035078498892e+00,2.096288659895609863e-01,-3.427314163861550966e+00,-7.508118317605374514e-01,8.401415248721315343e-02
-7.514952229933024030e-01,3.114009351456158647e+00,1.962770324915342479e-01,-3.423091544071737324e+00,-7.506079019770321992e-01,8.397853112292871791e-02
-7.512746995708379227e-01,3.122592467578497732e+00,1.835732897976088962e-01,-3.418890904492308813e+00,-7.503930245189207593e-01,8.394087159243646123e-02
-7.510448104275603276e-01,3.130549567834136848e+00,1.715308507788249892e-01,-3.414722109430774033e+00,-7.501688221760031139e-01,8.390138630572659129e-02
-7.508070889430680239e-01,3.137877352658195562e+00,1.601611427478828453e-01,-3.410593734095604734e+00,-7.499368207721136548e-01,8.386028137967940776e-02
-7.505629670582446566e-01,3.144573000708572152e+00,1.494739428931994296e-01,-3.406513159357766884e+00,-7.496984452429578116e-01,8.381775488414115738e-02
-7.503137716996314266e-01,3.150634128543299273e+00,1.394775198414943962e-01,-3.402486670417264936e+00,-7.494550160716316745e-01,8.377399524013862120e-02
-7.500607215759431678e-01,3.156058748871872321e+00,1.301787780732086564e-01,-3.398519557177657191e+00,-7.492077460940609335e-01,8.372917977578113458e-02
-7.498049243464960378e-01,3.160845228393807993e+00,1.215834021295370548e-01,-3.394616214277750288e+00,-7.489577376742585502e-01,8.368347344020120315e-02
-7.495473741510492172e-01,3.164992246154231914e+00,1.136959978262285231e-01,-3.390780238915434008e+00,-7.487059802390670926e-01,8.363702767149994166e-02
-7.492889494825030194e-01,3.168498753247427135e+00,1.065202280037286092e-01,-3.387014524808568794e+00,-7.484533481540173172e-01,8.358997941115577091e-02
-7.490304113779903128e-01,3.171363934592642764e+00,1.000589406743386672e-01,-3.383321350858223830e+00,-7.482005989160412929e-01,8.354245025473075459e-02
